comuna,region_id,region_nombre,fuente,numero,fecha,titulo,materia,url,source_listing_url,sha256,rdf_url
Iquique,01,Tarapacá,Municipalidad,20611,2026-01-01,Ordenanza Municipal de IQUIQUE — O.M 611 MODIFICA NUMERAL 6 DEL ARTICULO 8° DEL TITULO V DERECHOS MUNICIPALES RELACIONADOS CON PERMISOS PARA EL EJERECICIO TRANSITORIO DE ACT LUCRATIVAS,Derechos Municipales y Tarifas,https://www.municipioiquique.cl/descargas/ordenanzas/2024/10/O.M%20611%20MODIFICA%20NUMERAL%206%20DEL%20ARTICULO%208%C2%B0%20DEL%20TITULO%20V%20DERECHOS%20MUNICIPALES%20RELACIONADOS%20CON%20PERMISOS%20PARA%20EL%20EJERECICIO%20TRANSITORIO%20DE%20ACT%20LUCRATIVAS.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2024/10/O.M%20611%20MODIFICA%20NUMERAL%206%20DEL%20ARTICULO%208%C2%B0%20DEL%20TITULO%20V%20DERECHOS%20MUNICIPALES%20RELACIONADOS%20CON%20PERMISOS%20PARA%20EL%20EJERECICIO%20TRANSITORIO%20DE%20ACT%20LUCRATIVAS.pdf,a77a73e016e7233c81d6acfe7294d9c74f653d43fd7e2445c5ee32bdaed4199a,
Iquique,01,Tarapacá,Municipalidad,612,2024-01-01,Ordenanza Municipal de IQUIQUE — O.M.N°612 2024   Modifica OM 316 del año 2000 Reglamento Casino Municipal de Iquique,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/2024/11/O.M.N%C2%B0612%202024%20-%20Modifica%20OM%20316%20del%20a%C3%B1o%202000%20Reglamento%20Casino%20Municipal%20de%20Iquique.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2024/11/O.M.N%C2%B0612%202024%20-%20Modifica%20OM%20316%20del%20a%C3%B1o%202000%20Reglamento%20Casino%20Municipal%20de%20Iquique.pdf,78d21d24cd1523f4c28ba4c12b4e4c63c0daf720c4defee2e49f8b7ab6de09e8,
Iquique,01,Tarapacá,Municipalidad,612,2026-01-01,Ordenanza Municipal de IQUIQUE — OM 613 MODIFIQUESE ARTICULO180 ORDENANZA 612 FUNCIONAMIENTO CASINO DE JUEGOS,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/2024/11/OM%20613%20MODIFIQUESE%20ARTICULO180%20ORDENANZA%20612%20FUNCIONAMIENTO%20CASINO%20DE%20JUEGOS.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2024/11/OM%20613%20MODIFIQUESE%20ARTICULO180%20ORDENANZA%20612%20FUNCIONAMIENTO%20CASINO%20DE%20JUEGOS.pdf,8f014206a53acc1060c5e7a90b95f7e8895e467bf75a19942cef23692d18217b,
Iquique,01,Tarapacá,Municipalidad,614,2026-01-01,Ordenanza Municipal de IQUIQUE — Ordenanza Municipal N°614.,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/2024/12/Ordenanza%20Municipal%20N%C2%B0614..pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2024/12/Ordenanza%20Municipal%20N%C2%B0614..pdf,3017d62dc54d182ec6eaa5abda20cc6cb19576fd31199fbec1e9fe4dfb9213b3,
Iquique,01,Tarapacá,Municipalidad,20617,2026-01-01,Ordenanza Municipal de IQUIQUE — OM 617 DEROGUESE ORDENANZA MUNICIPAL 427 TENECIA RESPONSABLE DE MASCOTAS Y ANIMALES DE COMPAÑIA,Tenencia Responsable de Mascotas,https://www.municipioiquique.cl/descargas/ordenanzas/2025/06/OM%20617%20DEROGUESE%20ORDENANZA%20MUNICIPAL%20427%20TENECIA%20RESPONSABLE%20DE%20MASCOTAS%20Y%20ANIMALES%20DE%20COMPAN%CC%83IA.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2025/06/OM%20617%20DEROGUESE%20ORDENANZA%20MUNICIPAL%20427%20TENECIA%20RESPONSABLE%20DE%20MASCOTAS%20Y%20ANIMALES%20DE%20COMPAN%CC%83IA.pdf,d3b034464f702f134f33fcdb547b514a0f795b93fba00163118d36e38a850026,
Iquique,01,Tarapacá,Municipalidad,20618,2026-01-01,Ordenanza Municipal de IQUIQUE — OM 618 MODIFIQUESE ORDENANZA MUNICPAL 209 1991 QUE REGULA FERIA ITINERANTE DE LA COMUNA DE IQUIQUE,"Patentes, Comercio y Alcoholes",https://www.municipioiquique.cl/descargas/ordenanzas/2025/06/OM%20618%20MODIFIQUESE%20ORDENANZA%20MUNICPAL%20209-1991%20QUE%20REGULA%20FERIA%20ITINERANTE%20DE%20LA%20COMUNA%20DE%20IQUIQUE.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2025/06/OM%20618%20MODIFIQUESE%20ORDENANZA%20MUNICPAL%20209-1991%20QUE%20REGULA%20FERIA%20ITINERANTE%20DE%20LA%20COMUNA%20DE%20IQUIQUE.pdf,18c89d0db6be6e15089d6efb5256c955e4c98a01538571f82aefd4b3d46db999,
Iquique,01,Tarapacá,Municipalidad,20621,2025-01-01,Ordenanza Municipal de IQUIQUE — ORDENANZA MUNICIPAL 621 2025 INSTALACION MANT. Y RETIRO LINEAS AREAS Y SUBTERRANEAS DE TELECOMUNICACIONES EN BIENES NACIONALES DE USO PUBLICO,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/2025/10/ORDENANZA%20MUNICIPAL%20621-2025%20INSTALACION%20MANT.%20Y%20RETIRO%20LINEAS%20AREAS%20Y%20SUBTERRANEAS%20DE%20TELECOMUNICACIONES%20EN%20BIENES%20NACIONALES%20DE%20USO%20PUBLICO.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2025/10/ORDENANZA%20MUNICIPAL%20621-2025%20INSTALACION%20MANT.%20Y%20RETIRO%20LINEAS%20AREAS%20Y%20SUBTERRANEAS%20DE%20TELECOMUNICACIONES%20EN%20BIENES%20NACIONALES%20DE%20USO%20PUBLICO.pdf,9b1df822433fba006a6f9510ce2a3304ff74be65bb88e9bc8f891abd472dec60,
Iquique,01,Tarapacá,Municipalidad,20622,2025-01-01,"Ordenanza Municipal de IQUIQUE — ORDENANZA MUNICIPAL 622 2025 MODIFICA O.M. 451 2010 SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISO Y SERVICIOS",Derechos Municipales y Tarifas,https://www.municipioiquique.cl/descargas/ordenanzas/2025/10/ORDENANZA%20MUNICIPAL%20622-2025%20MODIFICA%20O.M.%20451-2010%20SOBRE%20DERECHOS%20MUNICIPALES%20POR%20CONCESIONES%2C%20PERMISO%20Y%20SERVICIOS.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/2025/10/ORDENANZA%20MUNICIPAL%20622-2025%20MODIFICA%20O.M.%20451-2010%20SOBRE%20DERECHOS%20MUNICIPALES%20POR%20CONCESIONES%2C%20PERMISO%20Y%20SERVICIOS.pdf,f9853f46dc4c19b5fa624b31f363493e53b55c39096af1db5a6b0aec2332c1e7,
Iquique,01,Tarapacá,Municipalidad,598,2024-01-01,Ordenanza Municipal de IQUIQUE — O.M. 599 MODIFICA ORDENANZA MUNICIPAL N°598 2024 QUE REGULA HORARIO DE VENTA DE BEBIDAS ALCOHÓLICAS EN LA FORMA QUE INDICA 1,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20599%20MODIFICA%20ORDENANZA%20MUNICIPAL%20N%C2%B0598-2024%20QUE%20REGULA%20HORARIO%20DE%20VENTA%20DE%20BEBIDAS%20ALCOH%C3%93LICAS%20EN%20LA%20FORMA%20QUE%20INDICA%201.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20599%20MODIFICA%20ORDENANZA%20MUNICIPAL%20N°598-2024%20QUE%20REGULA%20HORARIO%20DE%20VENTA%20DE%20BEBIDAS%20ALCOHÓLICAS%20EN%20LA%20FORMA%20QUE%20INDICA%201.pdf,e99881433044523e09f6d4ef2780c51f7b5a207fd73b8ce5b09e9c8e2744a403,
Iquique,01,Tarapacá,Municipalidad,20610,2023-01-01,Ordenanza Municipal de IQUIQUE — O.M. 610 MODIFICA ORDENANZA MUNICIPAL 586 2023 RELATIVO AL FUNCIONAMIENTO DEL CASINO DE JUEGOS DE IQUIQUE,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20610%20MODIFICA%20ORDENANZA%20MUNICIPAL%20586-2023%20RELATIVO%20AL%20FUNCIONAMIENTO%20DEL%20CASINO%20DE%20JUEGOS%20DE%20IQUIQUE.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20610%20MODIFICA%20ORDENANZA%20MUNICIPAL%20586-2023%20RELATIVO%20AL%20FUNCIONAMIENTO%20DEL%20CASINO%20DE%20JUEGOS%20DE%20IQUIQUE.pdf,b1541dee1e1c9e9ff347ad84216b53ff2d6a68ec97232f99185b6f5008ba3e2e,
Iquique,01,Tarapacá,Municipalidad,602,2010-01-01,Ordenanza Municipal de IQUIQUE — O.M. N°602 MODIFIQUESE ARTICULO 167 BIS ESTABLECIDO EN LA ORDENANZA MUNICIPAL N°452 2010,Normativa General y Otras Materias,https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20N%C2%B0602%20MODIFIQUESE%20ARTICULO%20167%20BIS%20ESTABLECIDO%20EN%20LA%20ORDENANZA%20MUNICIPAL%20N%C2%B0452-2010.pdf,https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20N°602%20MODIFIQUESE%20ARTICULO%20167%20BIS%20ESTABLECIDO%20EN%20LA%20ORDENANZA%20MUNICIPAL%20N°452-2010.pdf,f677c925ebba5971b4ee3dcb376d219dddca55c5f5ce4a497a219d98403de451,
Iquique,01,Tarapacá,Municipalidad,603,2010-01-01,"Ordenanza Municipal de IQUIQUE — O.M. N°603 MODIFICA OM 451 2010 SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,"https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20N%C2%B0603%20MODIFICA%20OM%20451-2010%20SOBRE%20DERECHOS%20MUNICIPALES%20POR%20CONCESIONES,%20PERMISOS%20Y%20SERVICIOS.pdf","https://www.municipioiquique.cl/descargas/ordenanzas/O.M.%20N°603%20MODIFICA%20OM%20451-2010%20SOBRE%20DERECHOS%20MUNICIPALES%20POR%20CONCESIONES,%20PERMISOS%20Y%20SERVICIOS.pdf",9d98f8e005df62114c6d204f268dad69d2c9f65de7a24d4861ff22d36c01b277,
Iquique,01,Tarapacá,Municipalidad,20604,2024-01-01,"Ordenanza Municipal de IQUIQUE — OM 604 MODIFICA OM 603 2024 QUE INCORPORA ARTICULO SEPTIES A LA OM 451 2010 SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS (1)",Derechos Municipales y Tarifas,"https://www.municipioiquique.cl/descargas/ordenanzas/OM%20604%20MODIFICA%20OM%20603-2024%20QUE%20INCORPORA%20ARTICULO%20SEPTIES%20A%20LA%20OM%20451-2010%20SOBRE%20DERECHOS%20MUNICIPALES%20POR%20CONCESIONES,%20PERMISOS%20Y%20SERVICIOS%20(1).pdf","https://www.municipioiquique.cl/descargas/ordenanzas/OM%20604%20MODIFICA%20OM%20603-2024%20QUE%20INCORPORA%20ARTICULO%20SEPTIES%20A%20LA%20OM%20451-2010%20SOBRE%20DERECHOS%20MUNICIPALES%20POR%20CONCESIONES,%20PERMISOS%20Y%20SERVICIOS%20(1).pdf",a8ee3f54054494261bce6fab30d35ab0deeb64e651bfa9ab24801ca21fbcf387,
Alto Hospicio,01,Tarapacá,BCN,26,2013-07-05,MODIFICA ORDENANZA N° 5 DE ALCOHOLES,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1052684,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-alto-hospicio/2013-07-05/26/datos.json
Alto Hospicio,01,Tarapacá,BCN,15,2011-01-03,MODIFICA ORDENANZA Nº 3 DE COMERCIO AMBULANTE,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1021700,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-alto-hospicio/2011-01-03/15/datos.json
Alto Hospicio,01,Tarapacá,BCN,17,2011-01-03,"MODIFICA ORDENANZA Nº 5 DE ALCOHOLES, ESTABLECIENDO EL PROCEDIMIENTO PARA LAS MODIFICACIONES EN LA TITULARIDAD, EXPLOTACIÓN (ARRENDAMIENTO) Y LUGAR DE ASENTAMIENTO DE LAS PATENTES DE ALCOHOLES","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1021701,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-alto-hospicio/2011-01-03/17/datos.json
Alto Hospicio,01,Tarapacá,BCN,13,2010-04-30,APRUEBA ORDENANZA DE REGULACIÓN SOBRE RUIDOS Y SONIDOS MOLESTOS,"Aseo, Ornato y Medio Ambiente",https://www.bcn.cl/leychile/navegar?idNorma=1012846,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-alto-hospicio/2010-04-30/13/datos.json
Alto Hospicio,01,Tarapacá,BCN,9,2009-10-19,"MODIFICA ORDENANZA Nº 7 SOBRE ENTRETENIMIENTOS ELECTRÓNICOS FLIPPERS, BILLARES Y POOL EN LA COMUNA DE ALTO HOSPICIO","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1007281,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-alto-hospicio/2009-10-19/9/datos.json
Alto Hospicio,01,Tarapacá,Municipalidad,1,2025-01-01,Ordenanza Municipal de ALTO HOSPICIO — DA 3.066 2025  Modifica Ordenanza Municipal N1 de Derechos Cementerio Municipal,Derechos Municipales y Tarifas,https://maho.cl/pdfmaho/DA%203.066-2025-%20Modifica%20Ordenanza%20Municipal%20N1%20de%20Derechos%20Cementerio%20Municipal.pdf,https://maho.cl/pdfmaho/DA%203.066-2025-%20Modifica%20Ordenanza%20Municipal%20N1%20de%20Derechos%20Cementerio%20Municipal.pdf,cd3cd2d0fe94aa7c05dc672480a8f1ac336ad7e2fadf1983661adccdfa68c1a4,
Alto Hospicio,01,Tarapacá,Municipalidad,4534,2026-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO 4534 2026 MODIFICACIO N ORDENANZA N°O1 MUNICIPAL,Normativa General y Otras Materias,https://maho.cl/pdfmaho/DECRETO%204534-2026%20MODIFICACIO%20N%20ORDENANZA%20N%C2%B0O1%20MUNICIPAL.pdf,https://maho.cl/pdfmaho/DECRETO%204534-2026%20MODIFICACIO%20N%20ORDENANZA%20N%C2%B0O1%20MUNICIPAL.pdf,68a1326418feee414e3e0c6c32ce1fc3f5140200373bf78696d8e2c9dde90a5b,
Alto Hospicio,01,Tarapacá,Municipalidad,16,2016-01-01,Ordenanza Municipal de ALTO HOSPICIO — Ordenanza 16 Modifica Derechos Aseo domiciliario,Derechos Municipales y Tarifas,https://maho.cl/ordenanzas/Ordenanza%2016%20Modifica%20Derechos%20Aseo%20domiciliario.pdf,https://maho.cl/web/download/36/ordenanzas/15712/ordenanza-16-modifica-derechos-aseo-domiciliario.pdf,8dcbd24201b796d41b1c382d165f886bd402afd407ff0b8315d6931c470bb96e,
Alto Hospicio,01,Tarapacá,Municipalidad,19,2011-01-01,Ordenanza Municipal de ALTO HOSPICIO — ORDENANZA N19   2011   2,Normativa General y Otras Materias,https://maho.cl/ordenanzas/ORDENANZA%20N19%20-%202011%20-%202.pdf,https://maho.cl/web/download/36/ordenanzas/15713/ordenanza-de-participacion-ciudadana.pdf,4f97db72adebe6b4ca264f80507a9ed18365d66c026d22111b7711839d58b2b2,
Alto Hospicio,01,Tarapacá,Municipalidad,2115,2015-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO ALC N2115   2015,Normativa General y Otras Materias,https://maho.cl/ordenanzas/DECRETO%20ALC%20N2115%20-%202015.pdf,https://maho.cl/web/download/36/ordenanzas/15714/ordenanza-modificacion-a-la-ley-de-alcoholes.pdf,5df2004809428bb28106a2e9c52a6a4c7ae993f91bcb478867a5d47ca332c030,
Alto Hospicio,01,Tarapacá,Municipalidad,2812,2015-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO ALC N2812   2015,Normativa General y Otras Materias,https://maho.cl/ordenanzas/DECRETO%20ALC%20N2812%20-%202015.pdf,https://maho.cl/web/download/36/ordenanzas/15715/ordenanza-de-medio-ambiente-decreto-alc-no-2812-2015.pdf,d66682e73c4034ca481cc94b343abaa0f5a3679d4486afadfa9ae16f5eac82d8,
Alto Hospicio,01,Tarapacá,Municipalidad,2994,2015-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO ALC N2994   2015,Normativa General y Otras Materias,https://maho.cl/ordenanzas/DECRETO%20ALC%20N2994%20-%202015.pdf,https://maho.cl/web/download/36/ordenanzas/15716/ordenanza-de-medio-ambiente-decreto-alc-no-2994-2015.pdf,48be2238794b895d9335121fc2423e9ac424113a7f6b89ea6f52699b4b637d49,
Alto Hospicio,01,Tarapacá,Municipalidad,3101,2015-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO ALC N3101   2015,Normativa General y Otras Materias,https://maho.cl/ordenanzas/DECRETO%20ALC%20N3101%20-%202015.pdf,https://maho.cl/web/download/36/ordenanzas/15717/modificacion-ordenanza-sobre-derechos-municipales.pdf,76635bc5308a86ce77bfdfa7629d18938a4a70eeff56b8dab9d0989bda69b02d,
Alto Hospicio,01,Tarapacá,Municipalidad,754,2014-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO ALC N754   2014,Normativa General y Otras Materias,https://maho.cl/ordenanzas/DECRETO%20ALC%20N754%20-%202014.pdf,https://maho.cl/web/download/36/ordenanzas/15718/caducidad-y-suspension-patentes-limitadas-de-alcoholes.pdf,e4febe49d545d10114520acbb4f8e475eb8851c2ed4e75abb4b331328c51219c,
Alto Hospicio,01,Tarapacá,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de ALTO HOSPICIO — ORDENANZA ESCOMBROS VERSION OFICIAL PDF,"Aseo, Ornato y Medio Ambiente",https://maho.cl/pdfmaho/ORDENANZA%20ESCOMBROS%20VERSION%20OFICIAL%20PDF.pdf,https://maho.cl/web/download/36/ordenanzas/15720/ordenanza-escombros-version-oficial.pdf,fc0c292a438a4adc38fc62947eb58f01bb848f19689420e7f0e4f6af19645910,
Alto Hospicio,01,Tarapacá,Municipalidad,20,2026-01-01,Ordenanza Municipal de ALTO HOSPICIO — PROYECTO DE ORDENANZA ULTIMA REVISION (definitivo),Normativa General y Otras Materias,https://maho.cl/ordenanzas/PROYECTO%20DE%20ORDENANZA%20ULTIMA%20REVISION%20(definitivo).pdf,https://maho.cl/web/download/36/ordenanzas/15721/proyecto-de-ordenanza-ultima-revision.pdf,97aebdb7b8f8d1ac9774787553eb9e0a77b4554adef37dee96e36548095937ba,
Alto Hospicio,01,Tarapacá,Municipalidad,2024,2024-01-01,Ordenanza Municipal de ALTO HOSPICIO — DA 1769 2024,Normativa General y Otras Materias,https://maho.cl/ordenanzas/DA%201769-2024.pdf,https://maho.cl/web/download/36/ordenanzas/17262/ordenanza-ed-tenencia-responsable-de-mascotas.pdf,934e4f0057baa20cc050011c2aa90f34ddb1af6aa234732955b3c2344df161be,
Alto Hospicio,01,Tarapacá,Municipalidad,179,2024-01-01,Ordenanza Municipal de ALTO HOSPICIO — MEMORANDUM N 179.2024,Normativa General y Otras Materias,https://maho.cl/ordenanzas/MEMORANDUM%20N%20179.2024.pdf,https://maho.cl/web/download/36/ordenanzas/17263/memorandum-n179-2024.pdf,5be2f7446ebf6e19b00057e3cea45b705d673071c3c9d8b859841e426ef46462,
Alto Hospicio,01,Tarapacá,Municipalidad,S/N-c9f5,2026-01-01,Ordenanza Municipal de ALTO HOSPICIO — DECRETO ALC N derechos cementeriomunio,Derechos Municipales y Tarifas,https://maho.cl/pdf/DECRETO%20ALC%20N%20derechos_cementeriomunio.pdf,https://maho.cl/web/municipalidad/ordenanzas-municipales/,c9f532ba5aab15e027893b02cb0d35715bd5dcd86df377237e1952aeccfb65f3,
Pozo Almonte,01,Tarapacá,BCN,5,1994-06-09,"MODIFICA DERECHOS POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=30992,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1994-06-09/5/datos.json
Pozo Almonte,01,Tarapacá,BCN,1,1993-03-20,DICTA ORDENANZA SOBRE VEHICULOS ABANDONADOS EN LA VIA PUBLICA,Tránsito y Transporte,https://www.bcn.cl/leychile/navegar?idNorma=30875,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1993-03-20/1/datos.json
Pozo Almonte,01,Tarapacá,BCN,1,1992-07-11,MODIFICA ORDENANZA LOCAL,Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=85903,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1992-07-11/1/datos.json
Pozo Almonte,01,Tarapacá,BCN,2,1991-11-19,MODIFICA ORDENANZA NO. 01 DE 1987,Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=86933,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1991-11-19/2/datos.json
Pozo Almonte,01,Tarapacá,BCN,1,1987-01-28,"DEROGA ORDENANZAS NO. 1, DE 1985 Y NO. 1, DE 1986",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=147994,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1987-01-28/1/datos.json
Pozo Almonte,01,Tarapacá,BCN,1,1986-02-20,"MODIFICA ORDENANZA DE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=156405,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1986-02-20/1/datos.json
Pozo Almonte,01,Tarapacá,BCN,1,1985-05-04,DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR CONCESIONES PERMISOS Y SERVICIOS,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=157946,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pozo-almonte/1985-05-04/1/datos.json
Colchane,01,Tarapacá,BCN,2,2011-03-01,REGLAMENTA CONSTRUCIÓN Y REPARACIÓN DE VIVIENDAS EN EL PUEBLO DE ISLUGA,"Aseo, Ornato y Medio Ambiente",https://www.bcn.cl/leychile/navegar?idNorma=1023376,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-colchane/2011-03-01/2/datos.json
Colchane,01,Tarapacá,BCN,1,2010-09-03,DICTA ORDENANZA DE CONSERVACIÓN DE ESPECIES VEGETALES ÁREAS VERDES DEL PUEBLO DE ISLUGA,"Aseo, Ornato y Medio Ambiente",https://www.bcn.cl/leychile/navegar?idNorma=1016824,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-colchane/2010-09-03/1/datos.json
Huara,01,Tarapacá,Municipalidad,594,2025-01-01,Ordenanza Municipal de HUARA — DECRETO EXENTO 594 2025 APRUEBA ORDENANZA TRANSITO RELIQUIA SAN LORENZO TARAPACA,Tránsito y Transporte,https://imhuara.cl/wp-content/uploads/2025/04/DECRETO-EXENTO-594-2025-APRUEBA-ORDENANZA-TRANSITO-RELIQUIA-SAN-LORENZO-TARAPACA.pdf,https://imhuara.cl/ordenanzas/,27671a6b096d114e25eeb6cf62ed673cd9334cf27b7973e5460235d3284287a2,
Huara,01,Tarapacá,Municipalidad,595,2025-01-01,Ordenanza Municipal de HUARA — DECRETO EXENTO 595 2025 APRUEBA ORDENANZA SEGURIDAD Y EMERGENCIAS RELIQUIA SAN LORENZO TARAPACA,Seguridad Ciudadana y Convivencia,https://imhuara.cl/wp-content/uploads/2025/04/DECRETO-EXENTO-595-2025-APRUEBA-ORDENANZA-SEGURIDAD-Y-EMERGENCIAS-RELIQUIA-SAN-LORENZO-TARAPACA.pdf,https://imhuara.cl/ordenanzas/,db6f812261ef03b8b26357195bfa46c2b9eb2f4dbc4a34514bb1fd1f1c1be93d,
Huara,01,Tarapacá,Municipalidad,1558,2025-01-01,Ordenanza Municipal de HUARA — DECRETO 1558 DE 2025 ORDENANZA 7 DE 2025,Normativa General y Otras Materias,https://imhuara.cl/wp-content/uploads/2025/09/DECRETO-1558-DE-2025-ORDENANZA-7-DE-2025.pdf,https://imhuara.cl/ordenanzas/,31c98460b241acd2d4cea6431e958e316baba97ab05164c577032d0f8d23bd3d,
Huara,01,Tarapacá,Municipalidad,2089,2089-01-01,Ordenanza Municipal de HUARA — D. EXENTO N° 2089 APROBACION ORDENANZA N°9 PERMISOS TEMPORALES AFECTOS DE PAGO FERIA AGROPRODUCTIVA TURISTICA Y CULTURAL EXPO HUARA 2026 1,Derechos Municipales y Tarifas,https://imhuara.cl/wp-content/uploads/2025/12/D.-EXENTO-N%C2%B0-2089-APROBACION-ORDENANZA-N%C2%B09-PERMISOS-TEMPORALES-AFECTOS-DE-PAGO-FERIA-AGROPRODUCTIVA-TURISTICA-Y-CULTURAL-EXPO-HUARA-2026-1.pdf,https://imhuara.cl/ordenanzas/,93b1ae9269a908df189045ca67ee209fb0bff559777320d1e73f8d83f7990760,
Huara,01,Tarapacá,Municipalidad,2026,2025-01-01,ORDENANZAS 2025 – 2026 - ILUSTRE MUNICIPALIDAD DE HUARA,Normativa General y Otras Materias,https://imhuara.cl/wp-content/uploads/2026/04/DECRETO-EXENTO-N%C2%B0140-2026-APRUEBASE-LA-ODENANZA-MUNICIPAL-N%C2%B001-2026-PRESENTADA-POR-DIDECO-EN-EL-MARCO-DE-LA-REALIZACION-DE-LA-FISTA-DEL-MELON-EN-LA-LOCALIDAD-DE-BAJO-SOGA.pdf,https://imhuara.cl/ordenanzas/,41f78dc939e941274680492f3e6514b753d427d7c5e7a7c0197803d0ffb1d4b8,
Huara,01,Tarapacá,Municipalidad,723,2026-01-01,Ordenanza Municipal de HUARA — DECRETO EXENTO N°723 2026 APRUEBASE LA ORDENANZA MUNICIPAL N°02 FUNCIONAMIENTO DE COMEDOR COMUNITARIO MUNICIPALIDAD DE HUARA,Normativa General y Otras Materias,https://imhuara.cl/wp-content/uploads/2026/04/DECRETO-EXENTO-N%C2%B0723-2026-APRUEBASE-LA-ORDENANZA-MUNICIPAL-N%C2%B002-FUNCIONAMIENTO-DE-COMEDOR-COMUNITARIO-MUNICIPALIDAD-DE-HUARA.pdf,https://imhuara.cl/ordenanzas/,50c818c2c41fb873fa29d4418537880bb141f6cb7d8b00830bc0ab953a7a2c12,
Huara,01,Tarapacá,Municipalidad,737,2026-01-01,Ordenanza Municipal de HUARA — DECRETO EXENTO N°737 2026 APRUEBASE LA ORDENANZA PARA OTORGAMIENTO DE SUBVENCIONES MUNICIPALES PARA ORGANIZACIONES COMUNITARIAS,Normativa General y Otras Materias,https://imhuara.cl/wp-content/uploads/2026/04/DECRETO-EXENTO-N%C2%B0737-2026-APRUEBASE-LA-ORDENANZA-PARA-OTORGAMIENTO-DE-SUBVENCIONES-MUNICIPALES-PARA-ORGANIZACIONES-COMUNITARIAS.pdf,https://imhuara.cl/ordenanzas/,6dd894fd1d121bfc66d73bc5c92939d74c854dd04398016fcee3282746bdb673,
